name,tier,grouping,disambiguation,category,baseItem,baseInfluences,dimensions,retired,owned,altOwned,relic,updated,poedbUrl,poewikilink,foundBy,foundDateUTC,score,doubleCorrupted,enchanted,quality,grading,location,doubleInfluenced,sixLinked,whiteSocketCount
Inertia,4,Vaal_Orb,,Jewel,"Crimson Jewel",,1x1,,0,,,,https://poedb.tw/us/Inertia,https://www.poewiki.net/wiki/Inertia,,,,,,,,N/A,,,
"Inextricable Fate",,Pinnacle,,Boots,"Fugitive Boots",,2x2,,0,,,,https://poedb.tw/us/Inextricable_Fate,https://www.poewiki.net/wiki/Inextricable_Fate,,,,,,,,N/A,,,
"Infernal Mantle",3,T3,,"Body Armour","Widowsilk Robe",,2x3,,0,,,,https://poedb.tw/us/Infernal_Mantle,https://www.poewiki.net/wiki/Infernal_Mantle,,,,,,,,N/A,,,
Infractem,5,T5,,Bow,"Decimation Bow",,2x4,,0,,,,https://poedb.tw/us/Infractem,https://www.poewiki.net/wiki/Infractem,,,,,,,,N/A,,,
"Infused Beachhead",,League,,Map,"Harbinger Map",,1x1,,0,,,,https://poedb.tw/us/Infused_Beachhead,https://www.poewiki.net/wiki/Infused_Beachhead,,,,,,,,N/A,,,
"Innsbury Edge",4,T4,,Sword,"Elder Sword",,2x3,,0,,,,https://poedb.tw/us/Innsbury_Edge,https://www.poewiki.net/wiki/Innsbury_Edge,,,,,,,,N/A,,,
"Inpulsa's Broken Heart",2,T2,,"Body Armour","Sadist Garb",,2x3,,0,,,,https://poedb.tw/us/Inpulsas_Broken_Heart,https://www.poewiki.net/wiki/Inpulsa%27s_Broken_Heart,,,,,,,,N/A,,,
"Inspired Learning",2,T2,,Jewel,"Crimson Jewel",,1x1,,0,,,,https://poedb.tw/us/Inspired_Learning,https://www.poewiki.net/wiki/Inspired_Learning,,,,,,,,N/A,,,
"Intuitive Leap",2,T2,,Jewel,"Viridian Jewel",,1x1,,0,,,,https://poedb.tw/us/Intuitive_Leap,https://www.poewiki.net/wiki/Intuitive_Leap,,,,,,,,N/A,,,
"Invictus Solaris",,Boss,,Shield,"Archon Kite Shield",,2x3,,0,,,,https://poedb.tw/us/Invictus_Solaris,https://www.poewiki.net/wiki/Invictus_Solaris,,,,,,,,N/A,,,
"Inya's Epiphany",3,T3,,Boots,"Arcanist Slippers",,2x2,,0,,,,https://poedb.tw/us/Inyas_Epiphany,https://www.poewiki.net/wiki/Inya%27s_Epiphany,,,,,,,,N/A,,,
"Iron Commander",4,T4,,Bow,"Death Bow",,2x4,,0,,,,https://poedb.tw/us/Iron_Commander,https://www.poewiki.net/wiki/Iron_Commander,,,,,,,,N/A,,,
"Ixchel's Temptation",,League,,Ring,"Gold Ring",,1x1,,0,,,,https://poedb.tw/us/Ixchels_Temptation,https://www.poewiki.net/wiki/Ixchels_Temptation,,,,,,,,N/A,,,
"Jack, the Axe",3,T3,,Axe,"Vaal Hatchet",,2x3,,0,,,,https://poedb.tw/us/Jack%2C_the_Axe,"https://www.poewiki.net/wiki/Jack,_the_Axe",,,,,,,,N/A,,,
"Jaws of Agony",5,T5,,Shield,"Supreme Spiked Shield",,2x2,,0,,,,https://poedb.tw/us/Jaws_of_Agony,https://www.poewiki.net/wiki/Jaws_of_Agony,,,,,,,,N/A,,,
"Jorrhast's Blacksteel",4,T4,,Mace,Steelhead,,2x4,,0,,,,https://poedb.tw/us/Jorrhasts_Blacksteel,https://www.poewiki.net/wiki/Jorrhast%27s_Blacksteel,,,,,,,,N/A,,,
"Kahuturoa's Certainty",4,T4,,Boots,"Ancient Greaves",,2x2,,0,,,,https://poedb.tw/us/Kahuturoas_Certainty,https://www.poewiki.net/wiki/Kahuturoa%27s_Certainty,,,,,,,,N/A,,,
"Kalandra's Touch",0,T0,,Ring,Ring,,1x1,,0,,,,https://poedb.tw/us/Kalandras_Touch,https://www.poewiki.net/wiki/Kalandra%27s_Touch,,,,,,,,N/A,,,
"Kalisa's Grace",5,T5,,Gloves,"Samite Gloves",,2x2,,0,,,,https://poedb.tw/us/Kalisas_Grace,https://www.poewiki.net/wiki/Kalisa%27s_Grace,,,,,,,,N/A,,,
Kaltenhalt,5,T5,,Shield,"Painted Buckler",,2x2,,0,,,,https://poedb.tw/us/Kaltenhalt,https://www.poewiki.net/wiki/Kaltenhalt,,,,,,,,N/A,,,
"Kaom's Binding",3,T3,,Belt,"Heavy Belt",,2x1,,0,,,,https://poedb.tw/us/Kaoms_Binding,https://www.poewiki.net/wiki/Kaom%27s_Binding,,,,,,,,N/A,,,
"Kaom's Heart",2,T2,,"Body Armour","Glorious Plate",,2x3,,0,,,,https://poedb.tw/us/Kaoms_Heart,https://www.poewiki.net/wiki/Kaom%27s_Heart,,,,,,,,N/A,,,
"Kaom's Primacy",4,T4,,Axe,"Karui Chopper",,2x4,,0,,,,https://poedb.tw/us/Kaoms_Primacy,https://www.poewiki.net/wiki/Kaom%27s_Primacy,,,,,,,,N/A,,,
"Kaom's Roots",3,T3,,Boots,"Titan Greaves",,2x2,,0,,,,https://poedb.tw/us/Kaoms_Roots,https://www.poewiki.net/wiki/Kaom%27s_Roots,,,,,,,,N/A,,,
"Kaom's Sign",4,T4,,Ring,"Coral Ring",,1x1,,0,,,,https://poedb.tw/us/Kaoms_Sign,https://www.poewiki.net/wiki/Kaom%27s_Sign,,,,,,,,N/A,,,
"Kaom's Spirit",3,T3,,Gloves,"Titan Gauntlets",,2x2,,0,,,,https://poedb.tw/us/Kaoms_Spirit,https://www.poewiki.net/wiki/Kaom%27s_Spirit,,,,,,,,N/A,,,
"Karui Ward",5,T5,,Amulet,"Jade Amulet",,1x1,,0,,,,https://poedb.tw/us/Karui_Ward,https://www.poewiki.net/wiki/Karui_Ward,,,,,,,,N/A,,,
"Kiara's Determination",5,T5,,Flask,"Silver Flask",,1x2,,0,,,,https://poedb.tw/us/Kiaras_Determination,https://www.poewiki.net/wiki/Kiara%27s_Determination,,,,,,,,N/A,,,
Kikazaru,4,T4,,Ring,"Topaz Ring",,1x1,,0,,,,https://poedb.tw/us/Kikazaru,https://www.poewiki.net/wiki/Kikazaru,,,,,,,,N/A,,,
"Kiloava's Bluster",4,T4,,Shield,"Ironwood Buckler",,2x2,,0,,,,https://poedb.tw/us/Kiloavas_Bluster,https://www.poewiki.net/wiki/Kiloava%27s_Bluster,,,,,,,,N/A,,,
Kingmaker,,Recipe,,Axe,"Despot Axe",,2x4,,0,,,,https://poedb.tw/us/Kingmaker,https://www.poewiki.net/wiki/Kingmaker,,,,,,,,N/A,,,
Kingsguard,5,T5,,"Body Armour","Conquest Chainmail",,2x3,,0,,,,https://poedb.tw/us/Kingsguard,https://www.poewiki.net/wiki/Kingsguard,,,,,,,,N/A,,,
Kintsugi,2,T2,,"Body Armour","Exquisite Leather",,2x3,,0,,,,https://poedb.tw/us/Kintsugi,https://www.poewiki.net/wiki/Kintsugi,,,,,,,,N/A,,,
"Kitava's Feast",1,T1,,Axe,"Void Axe",,2x4,,0,,,,https://poedb.tw/us/Kitavas_Feast,https://www.poewiki.net/wiki/Kitava%27s_Feast,,,,,,,,N/A,,,
"Kitava's Teachings",,League,,Jewel,"Small Cluster Jewel",,1x1,,0,,,,https://poedb.tw/us/Kitavas_Teachings,https://www.poewiki.net/wiki/Kitava%27s_Teachings,,,,,,,,N/A,,,
"Kitava's Thirst",4,T4,,Helmet,"Zealot Helmet",,2x2,,0,,,,https://poedb.tw/us/Kitavas_Thirst,https://www.poewiki.net/wiki/Kitava%27s_Thirst,,,,,,,,N/A,,,
"Kondo's Pride",5,T5,,Sword,"Ezomyte Blade",,2x4,,0,,,,https://poedb.tw/us/Kondos_Pride,https://www.poewiki.net/wiki/Kondo%27s_Pride,,,,,,,,N/A,,,
"Kongming's Stratagem",4,T4,,Shield,"Ancient Spirit Shield",,2x2,,0,,,,https://poedb.tw/us/Kongmings_Stratagem,https://www.poewiki.net/wiki/Kongming%27s_Stratagem,,,,,,,,N/A,,,
"Kongor's Undying Rage",4,T4,,Mace,"Terror Maul",,2x4,,0,,,,https://poedb.tw/us/Kongors_Undying_Rage,https://www.poewiki.net/wiki/Kongor%27s_Undying_Rage,,,,,,,,N/A,,,
"Kurgal's Gaze",,League,,Jewel,"Hypnotic Eye Jewel",,1x1,,0,,,,https://poedb.tw/us/Kurgals_Gaze,https://www.poewiki.net/wiki/Kurgal%27s_Gaze,,,,,,,,N/A,,,
"Lakishu's Blade",5,T5,,Sword,"Elegant Sword",,2x3,,0,,,,https://poedb.tw/us/Lakishus_Blade,https://www.poewiki.net/wiki/Lakishu%27s_Blade,,,,,,,,N/A,,,
"Last Resort",5,T5,,Claw,"Nailed Fist",,2x2,,0,,,,https://poedb.tw/us/Last_Resort,https://www.poewiki.net/wiki/Last_Resort,,,,,,,,N/A,,,
"Lavianga's Spirit",4,T4,,Flask,"Sanctified Mana Flask",,1x2,,0,,,,https://poedb.tw/us/Laviangas_Spirit,https://www.poewiki.net/wiki/Lavianga%27s_Spirit,,,,,,,,N/A,,,
"Lavianga's Wisdom",5,T5,,Mace,"War Hammer",,2x3,,0,,,,https://poedb.tw/us/Laviangas_Wisdom,https://www.poewiki.net/wiki/Lavianga%27s_Wisdom,,,,,,,,N/A,,,
"Law of the Wilds",,League,,Claw,"Hellion's Paw",,2x2,,0,,,,https://poedb.tw/us/Law_of_the_Wilds,https://www.poewiki.net/wiki/Law_of_the_Wilds,,,,,,,,N/A,,,
"Le Heup of All",4,T4,,Ring,"Iron Ring",,1x1,,0,,,,https://poedb.tw/us/Le_Heup_of_All,https://www.poewiki.net/wiki/Le_Heup_of_All,,,,,,,,N/A,,,
"Leadership's Price",,League,,Amulet,"Onyx Amulet",,1x1,,0,,,,https://poedb.tw/us/Leaderships_Price,https://www.poewiki.net/wiki/Leadership%27s_Price,,,,,,,,N/A,,,
"Leash of Oblation",3,T3,,Belt,"Leather Belt",,2x1,,0,,,,https://poedb.tw/us/Leash_of_Oblation,https://www.poewiki.net/wiki/Leash_of_Oblation,,,,,,,,N/A,,,
"Leer Cast",5,T5,,Helmet,"Festival Mask",,2x2,,0,,,,https://poedb.tw/us/Leer_Cast,https://www.poewiki.net/wiki/Leer_Cast,,,,,,,,N/A,,,
"Legacy of Fury",,Pinnacle,,Boots,"Wyrmscale Boots",,2x2,,0,"SSF Affliction",,,https://poedb.tw/us/Legacy_of_Fury,https://www.poewiki.net/wiki/Legacy_of_Fury,,,,,,,,N/A,,,
"Leper's Alms",5,T5,,Shield,"Mirrored Spiked Shield",,2x2,,0,,,,https://poedb.tw/us/Lepers_Alms,https://www.poewiki.net/wiki/Leper%27s_Alms,,,,,,,,N/A,,,
"Lethal Pride",,League,,Jewel,"Timeless Jewel",,1x1,,0,,,,https://poedb.tw/us/Lethal_Pride,https://www.poewiki.net/wiki/Lethal_Pride,,,,,,,,N/A,,,
Lifesprig,5,T5,,Wand,"Driftwood Wand",,1x3,,0,,,,https://poedb.tw/us/Lifesprig,https://www.poewiki.net/wiki/Lifesprig,,,,,,,,N/A,,,
"Light of Lunaris",1,T1,,Shield,"Jingling Spirit Shield",,2x2,,0,,,,https://poedb.tw/us/Light_of_Lunaris,https://www.poewiki.net/wiki/Light_of_Lunaris,,,,,,,,N/A,,,
"Lightbane Raiment",5,T5,,"Body Armour","Ornate Ringmail",,2x3,,0,,,,https://poedb.tw/us/Lightbane_Raiment,https://www.poewiki.net/wiki/Lightbane_Raiment,,,,,,,,N/A,,,
"Lightning Coil",3,T3,,"Body Armour","Desert Brigandine",,2x3,,0,"SSF Affliction",,,https://poedb.tw/us/Lightning_Coil,https://www.poewiki.net/wiki/Lightning_Coil,,,,,,,,N/A,,,
Lightpoacher,,League,,Helmet,"Great Crown",,2x2,,0,,,,https://poedb.tw/us/Lightpoacher,https://www.poewiki.net/wiki/Lightpoacher,,,,,,,,N/A,,,
Limbsplit,5,T5,,Axe,Woodsplitter,,2x4,,0,,,,https://poedb.tw/us/Limbsplit,https://www.poewiki.net/wiki/Limbsplit,,,,,,,,N/A,,,
"Lion's Roar",3,T3,,Flask,"Granite Flask",,1x2,,0,,,,https://poedb.tw/us/Lions_Roar,https://www.poewiki.net/wiki/Lion%27s_Roar,,,,,,,,N/A,,,
"Lioneye's Fall",2,T2,,Jewel,"Viridian Jewel",,1x1,,0,,,,https://poedb.tw/us/Lioneyes_Fall,https://www.poewiki.net/wiki/Lioneye%27s_Fall,,,,,,,,N/A,,,
"Lioneye's Glare",0,T0,,Bow,"Imperial Bow",,2x4,,0,,,,https://poedb.tw/us/Lioneyes_Glare,https://www.poewiki.net/wiki/Lioneye%27s_Glare,,,,,,,,N/A,,,
"Lioneye's Paws",4,T4,,Boots,"Bronzescale Boots",,2x2,,0,,,,https://poedb.tw/us/Lioneyes_Paws,https://www.poewiki.net/wiki/Lioneye%27s_Paws,,,,,,,,N/A,,,
"Lioneye's Remorse",3,T3,,Shield,"Pinnacle Tower Shield",,2x4,,0,,,,https://poedb.tw/us/Lioneyes_Remorse,https://www.poewiki.net/wiki/Lioneye%27s_Remorse,,,,,,,,N/A,,,
"Lioneye's Vision",4,T4,,"Body Armour","Crusader Plate",,2x3,,0,,,,https://poedb.tw/us/Lioneyes_Vision,https://www.poewiki.net/wiki/Lioneye%27s_Vision,,,,,,,,N/A,,,
"Lochtonial Caress",5,T5,,Gloves,"Iron Gauntlets",,2x2,,0,,,,https://poedb.tw/us/Lochtonial_Caress,https://www.poewiki.net/wiki/Lochtonial_Caress,,,,,,,,N/A,,,
Loreweave,,Recipe,,"Body Armour","Elegant Ringmail",,2x3,,0,,,,https://poedb.tw/us/Loreweave,https://www.poewiki.net/wiki/Loreweave,,,,,,,,N/A,,,
"Lori's Lantern",4,T4,,Ring,"Prismatic Ring",,1x1,,0,,,,https://poedb.tw/us/Loris_Lantern,https://www.poewiki.net/wiki/Lori%27s_Lantern,,,,,,,,N/A,,,
Lycosidae,3,T3,,Shield,"Rawhide Tower Shield",,2x4,,0,,,,https://poedb.tw/us/Lycosidae,https://www.poewiki.net/wiki/Lycosidae,,,,,,,,N/A,,,
"Maata's Teaching",2,T2,,Mace,"Karui Sceptre",,2x3,,0,,,,https://poedb.tw/us/Maatas_Teaching,https://www.poewiki.net/wiki/Maata%27s_Teaching,,,,,,,,N/A,,,
"Machina Mitts",2,T2,,Gloves,"Murder Mitts",,2x2,,0,,,,https://poedb.tw/us/Machina_Mitts,https://www.poewiki.net/wiki/Machina_Mitts,,,,,,,,N/A,,,
"Maelström of Chaos",4,T4,,Map,"Atoll Map",,1x1,,0,,,,https://poedb.tw/us/Maelstr%C3%B6m_of_Chaos,https://www.poewiki.net/wiki/Maelström_of_Chaos,,,,,,,,N/A,,,
Mageblood,0,T0,,Belt,"Heavy Belt",,2x1,,0,,,,https://poedb.tw/us/Mageblood,https://www.poewiki.net/wiki/Mageblood,,,,,,,,N/A,,,
"Magna Eclipsis",,Recipe,,Shield,"Pinnacle Tower Shield",,2x4,,0,,,,https://poedb.tw/us/Magna_Eclipsis,https://www.poewiki.net/wiki/Magna_Eclipsis,,,,,,,,N/A,,,
"Mahuxotl's Machination",,League,,Shield,"Steel Kite Shield",,2x3,,0,,,,https://poedb.tw/us/Mahuxotls_Machination,https://www.poewiki.net/wiki/Mahuxotl%27s_Machination,,,,,,,,N/A,,,
"Malachai's Artifice",4,T4,,Ring,"Unset Ring",,1x1,,0,,,,https://poedb.tw/us/Malachais_Artifice,https://www.poewiki.net/wiki/Malachai%27s_Artifice,,,,,,,,N/A,,,
"Malachai's Loop",4,T4,,Shield,"Harmonic Spirit Shield",,2x2,,0,,,,https://poedb.tw/us/Malachais_Loop,https://www.poewiki.net/wiki/Malachai%27s_Loop,,,,,,,,N/A,,,
"Malachai's Mark",3,T3,,Gloves,"Murder Mitts",,2x2,,0,,,,https://poedb.tw/us/Malachais_Mark,https://www.poewiki.net/wiki/Malachai%27s_Mark,,,,,,,,N/A,,,
"Malachai's Simula",4,T4,,Helmet,"Iron Mask",,2x2,,0,,,,https://poedb.tw/us/Malachais_Simula,https://www.poewiki.net/wiki/Malachai%27s_Simula,,,,,,,,N/A,,,
"Malachai's Vision",,Vaal_Orb,,Helmet,"Praetor Crown",,2x2,,0,,,,https://poedb.tw/us/Malachais_Vision,https://www.poewiki.net/wiki/Malachai%27s_Vision,,,,,,,,N/A,,,
"Maligaro's Cruelty",4,T4,,Amulet,"Turquoise Amulet",,1x1,,0,,,,https://poedb.tw/us/Maligaros_Cruelty,https://www.poewiki.net/wiki/Maligaro%27s_Cruelty,,,,,,,,N/A,,,
"Maligaro's Lens",5,T5,,Shield,"Compound Spiked Shield",,2x2,,0,,,,https://poedb.tw/us/Maligaros_Lens,https://www.poewiki.net/wiki/Maligaro%27s_Lens,,,,,,,,N/A,,,
"Maligaro's Restraint",4,T4,,Belt,"Chain Belt",,2x1,,0,,,,https://poedb.tw/us/Maligaros_Restraint,https://www.poewiki.net/wiki/Maligaro%27s_Restraint,,,,,,,,N/A,,,
"Maligaro's Virtuosity",3,T3,,Gloves,"Deerskin Gloves",,2x2,,0,,,,https://poedb.tw/us/Maligaros_Virtuosity,https://www.poewiki.net/wiki/Maligaro%27s_Virtuosity,,,,,,,,N/A,,,
"Maloney's Mechanism",2,T2,,Quiver,"Ornate Quiver",,2x3,,0,,,,https://poedb.tw/us/Maloneys_Mechanism,https://www.poewiki.net/wiki/Maloney%27s_Mechanism,,,,,,,,N/A,,,
"Maloney's Nightfall",5,T5,,Quiver,"Vile Arrow Quiver",,2x3,,0,,,,https://poedb.tw/us/Maloneys_Nightfall,https://www.poewiki.net/wiki/Maloney%27s_Nightfall,,,,,,,,N/A,,,
Manastorm,3,T3,,Shield,"Lacewood Spirit Shield",,2x2,,0,,,,https://poedb.tw/us/Manastorm,https://www.poewiki.net/wiki/Manastorm,,,,,,,,N/A,,,
"Mao Kun",4,T4,,Map,"Shore Map",,1x1,,0,,,,https://poedb.tw/us/Mao_Kun,https://www.poewiki.net/wiki/Mao_Kun,,,,,,,,N/A,,,
"March of the Legion",5,T5,,Boots,"Legion Boots",,2x2,,0,,,,https://poedb.tw/us/March_of_the_Legion,https://www.poewiki.net/wiki/March_of_the_Legion,,,,,,,,N/A,,,
"Mark of Submission",5,T5,,Ring,"Unset Ring",,1x1,,0,,,,https://poedb.tw/us/Mark_of_Submission,https://www.poewiki.net/wiki/Mark_of_Submission,,,,,,,,N/A,,,
"Mark of the Doubting Knight",5,T5,,Dagger,"Platinum Kris",,1x3,,0,,,,https://poedb.tw/us/Mark_of_the_Doubting_Knight,https://www.poewiki.net/wiki/Mark_of_the_Doubting_Knight,,,,,,,,N/A,,,
"Mark of the Elder",,Pinnacle,,Ring,"Steel Ring",elder,1x1,,0,,,,https://poedb.tw/us/Mark_of_the_Elder,https://www.poewiki.net/wiki/Mark_of_the_Elder,,,,,,,,N/A,,,
"Mark of the Red Covenant",5,T5,,Helmet,"Tribal Circlet",,2x2,,0,,,,https://poedb.tw/us/Mark_of_the_Red_Covenant,https://www.poewiki.net/wiki/Mark_of_the_Red_Covenant,,,,,,,,N/A,,,
"Mark of the Shaper",,Pinnacle,,Ring,"Opal Ring",shaper,1x1,,0,,,,https://poedb.tw/us/Mark_of_the_Shaper,https://www.poewiki.net/wiki/Mark_of_the_Shaper,,,,,,,,N/A,,,
"Marohi Erqi",0,T0,,Mace,"Karui Maul",,2x4,,0,,,,https://poedb.tw/us/Marohi_Erqi,https://www.poewiki.net/wiki/Marohi_Erqi,,,,,,,,N/A,,,
"Martyr of Innocence",1,T1,,Staff,"Highborn Staff",,2x4,,0,,,,https://poedb.tw/us/Martyr_of_Innocence,https://www.poewiki.net/wiki/Martyr_of_Innocence,,,,,,,,N/A,,,
"Marylene's Fallacy",3,T3,,Amulet,"Lapis Amulet",,1x1,,0,,,,https://poedb.tw/us/Marylenes_Fallacy,https://www.poewiki.net/wiki/Marylene%27s_Fallacy,,,,,,,,N/A,,,
"Mask of the Spirit Drinker",,League,,Helmet,"Magistrate Crown",,2x2,,0,,,,https://poedb.tw/us/Mask_of_the_Spirit_Drinker,https://www.poewiki.net/wiki/Mask_of_the_Spirit_Drinker,,,,,,,,N/A,,,
"Mask of the Stitched Demon",,League,,Helmet,"Magistrate Crown",,2x2,,0,,,,https://poedb.tw/us/Mask_of_the_Stitched_Demon,https://www.poewiki.net/wiki/Mask_of_the_Stitched_Demon,,,,,,,,N/A,,,
"Mask of the Tribunal",,League,,Helmet,"Magistrate Crown",synthesised,2x2,,0,,,,https://poedb.tw/us/Mask_of_the_Tribunal,https://www.poewiki.net/wiki/Mask_of_the_Tribunal,,,,,,,,N/A,,,
"Matua Tupuna",4,T4,,Shield,"Tarnished Spirit Shield",,2x2,,0,,,,https://poedb.tw/us/Matua_Tupuna,https://www.poewiki.net/wiki/Matua_Tupuna,,,,,,,,N/A,,,
"Maw of Conquest",3,T3,,Helmet,"Steel Circlet",,2x2,,0,,,,https://poedb.tw/us/Maw_of_Conquest,https://www.poewiki.net/wiki/Maw_of_Conquest,,,,,,,,N/A,,,
"Maw of Mischief",,Limited,,Helmet,"Bone Helmet",,2x2,,0,,,,https://poedb.tw/us/Maw_of_Mischief,https://www.poewiki.net/wiki/Maw_of_Mischief,,,,,,,,N/A,,,
"Medved's Challenge",,League,,Gloves,"Runic Gauntlets",,2x2,,0,,,,https://poedb.tw/us/Medveds_Challenge,https://www.poewiki.net/wiki/Medved%27s_Challenge,,,,,,,,N/A,,,
Megalomaniac,,League,,Jewel,"Medium Cluster Jewel",,1x1,,0,,,,https://poedb.tw/us/Megalomaniac,https://www.poewiki.net/wiki/Megalomaniac,,,,,,,,N/A,,,
"Meginord's Girdle",4,T4,,Belt,"Heavy Belt",,2x1,,0,,,,https://poedb.tw/us/Meginords_Girdle,https://www.poewiki.net/wiki/Meginord%27s_Girdle,,,,,,,,N/A,,,
"Meginord's Vise",3,T3,,Gloves,"Steel Gauntlets",,2x2,,0,,,,https://poedb.tw/us/Meginords_Vise,https://www.poewiki.net/wiki/Meginord%27s_Vise,,,,,,,,N/A,,,
"Melding of the Flesh",,Pinnacle,,Jewel,"Cobalt Jewel",,1x1,,0,,,,https://poedb.tw/us/Melding_of_the_Flesh,https://www.poewiki.net/wiki/Melding_of_the_Flesh,,,,,,,,N/A,,,
"Memory Vault",3,T3,,Helmet,"Praetor Crown",,2x2,,0,,,,https://poedb.tw/us/Memory_Vault,https://www.poewiki.net/wiki/Memory_Vault,,,,,,,,N/A,,,
"Mercenary's Lot",5,T5,,Gloves,"Slink Gloves",,2x2,,0,,,,https://poedb.tw/us/Mercenarys_Lot,https://www.poewiki.net/wiki/Mercenary%27s_Lot,,,,,,,,N/A,,,
"Midnight Bargain",4,T4,,Wand,"Engraved Wand",,1x3,,0,,,,https://poedb.tw/us/Midnight_Bargain,https://www.poewiki.net/wiki/Midnight_Bargain,,,,,,,,N/A,,,
"Might of the Meek",2,T2,,Jewel,"Crimson Jewel",,1x1,,0,,,,https://poedb.tw/us/Might_of_the_Meek,https://www.poewiki.net/wiki/Might_of_the_Meek,,,,,,,,N/A,,,
Mightflay,5,T5,,Dagger,"Flaying Knife",,1x3,,0,,,,https://poedb.tw/us/Mightflay,https://www.poewiki.net/wiki/Mightflay,,,,,,,,N/A,,,
"Militant Faith",,League,,Jewel,"Timeless Jewel",,1x1,,0,,,,https://poedb.tw/us/Militant_Faith,https://www.poewiki.net/wiki/Militant_Faith,,,,,,,,N/A,,,
"Mind of the Council",3,T3,,Helmet,"Harlequin Mask",,2x2,,0,,,,https://poedb.tw/us/Mind_of_the_Council,https://www.poewiki.net/wiki/Mind_of_the_Council,,,,,,,,N/A,,,
Mindspiral,5,T5,,Helmet,"Aventail Helmet",,2x2,,0,,,,https://poedb.tw/us/Mindspiral,https://www.poewiki.net/wiki/Mindspiral,,,,,,,,N/A,,,
"Ming's Heart",3,T3,,Ring,"Amethyst Ring",,1x1,,0,,,,https://poedb.tw/us/Mings_Heart,https://www.poewiki.net/wiki/Ming%27s_Heart,,,,,,,,N/A,,,
Mistwall,3,T3,,Shield,"Lacquered Buckler",,2x2,,0,,,,https://poedb.tw/us/Mistwall,https://www.poewiki.net/wiki/Mistwall,,,,,,,,N/A,,,
Mjölner,2,T2,,Mace,Gavel,,2x3,,0,,,,https://poedb.tw/us/Mj%C3%B6lner,https://www.poewiki.net/wiki/Mjölner,,,,,,,,N/A,,,
"Mokou's Embrace",4,T4,,Ring,"Ruby Ring",,1x1,,0,,,,https://poedb.tw/us/Mokous_Embrace,https://www.poewiki.net/wiki/Mokou%27s_Embrace,,,,,,,,N/A,,,
"Mon'tregul's Grasp",3,T3,,Mace,"Void Sceptre",,2x3,,0,,,,https://poedb.tw/us/Montreguls_Grasp,https://www.poewiki.net/wiki/Mon%27tregul%27s_Grasp,,,,,,,,N/A,,,
"Moonbender's Wing",4,T4,,Axe,Tomahawk,,2x3,,0,,,,https://poedb.tw/us/Moonbenders_Wing,https://www.poewiki.net/wiki/Moonbender%27s_Wing,,,,,,,,N/A,,,
Moonsorrow,5,T5,,Wand,"Imbued Wand",,1x3,,0,,,,https://poedb.tw/us/Moonsorrow,https://www.poewiki.net/wiki/Moonsorrow,,,,,,,,N/A,,,
"Mortem Morsu",5,T5,,Claw,"Fright Claw",,2x2,,0,,,,https://poedb.tw/us/Mortem_Morsu,https://www.poewiki.net/wiki/Mortem_Morsu,,,,,,,,N/A,,,
"Mother's Embrace",3,T3,,Belt,"Heavy Belt",,2x1,,0,,,,https://poedb.tw/us/Mothers_Embrace,https://www.poewiki.net/wiki/Mother%27s_Embrace,,,,,,,,N/A,,,
"Mutewind Pennant",,League,,Shield,"Enameled Buckler",,2x2,,0,,,,https://poedb.tw/us/Mutewind_Pennant,https://www.poewiki.net/wiki/Mutewind_Pennant,,,,,,,,N/A,,,
"Mutewind Seal",,League,,Ring,"Unset Ring",,1x1,,0,,,,https://poedb.tw/us/Mutewind_Seal,https://www.poewiki.net/wiki/Mutewind_Seal,,,,,,,,N/A,,,
"Mutewind Whispersteps",,League,,Boots,"Serpentscale Boots",,2x2,,0,,,,https://poedb.tw/us/Mutewind_Whispersteps,https://www.poewiki.net/wiki/Mutewind_Whispersteps,,,,,,,,N/A,,,
"Nadir Mode",,League,,Jewel,"Cobalt Jewel",,1x1,,0,,,,https://poedb.tw/us/Nadir_Mode,https://www.poewiki.net/wiki/Nadir_Mode,,,,,,,,N/A,,,
"Natural Affinity",,League,,Jewel,"Small Cluster Jewel",,1x1,,0,,,,https://poedb.tw/us/Natural_Affinity,https://www.poewiki.net/wiki/Natural_Affinity,,,,,,,,N/A,,,
"Natural Hierarchy",4,T4,,Amulet,"Rotfeather Talisman",,1x1,,0,,,,https://poedb.tw/us/Natural_Hierarchy,https://www.poewiki.net/wiki/Natural_Hierarchy,,,,,,,,N/A,,,
Nebulis,,League,,Mace,"Void Sceptre",synthesised,2x3,,0,,,,https://poedb.tw/us/Nebulis,https://www.poewiki.net/wiki/Nebulis,,,,,,,,N/A,,,
Nebuloch,,Pinnacle,,Mace,"Nightmare Mace",elder,2x3,,0,,,,https://poedb.tw/us/Nebuloch,https://www.poewiki.net/wiki/Nebuloch,,,,,,,,N/A,,,
"Ngamahu's Flame",3,T3,,Axe,"Abyssal Axe",,2x4,,0,,,,https://poedb.tw/us/Ngamahus_Flame,https://www.poewiki.net/wiki/Ngamahu%27s_Flame,,,,,,,,N/A,,,
"Ngamahu's Sign",4,T4,,Ring,"Ruby Ring",,1x1,,0,,,,https://poedb.tw/us/Ngamahus_Sign,https://www.poewiki.net/wiki/Ngamahu%27s_Sign,,,,,,,,N/A,,,
